model,station,split,score
full_temp,36,7,2.7943231073604022
full_temp,36,8,2.606711629821802
full_temp,36,9,2.895760699527399
short_full,36,0,2.826165792323912
short_full,36,1,3.38978515201722
short_full,36,2,2.7855547971298718
short_full,36,3,2.6444901267808665
short_full,36,4,2.940481617687206
short_full,36,5,2.571576195637031
short_full,36,6,2.689109682202253
short_full,36,7,2.767452751835152
short_full,36,8,2.5568275741360704
short_full,36,9,2.8427290957700024
short,36,0,2.833853702248912
short,36,1,3.347995655084604
short,36,2,2.578506427906818
short,36,3,2.60420891282149
short,36,4,3.1027332793445677
short,36,5,2.6154971864856633
short,36,6,2.8608745859241704
short,36,7,2.8569192107155663
short,36,8,2.7124023579705483
short,36,9,3.0782818026569783
short_full_temp,36,0,2.831454940193951
short_full_temp,36,1,3.4084330679968535
short_full_temp,36,2,2.8066773826668454
short_full_temp,36,3,2.674393437020448
short_full_temp,36,4,2.9540612990482367
short_full_temp,36,5,2.595542111674742
short_full_temp,36,6,2.713475515780963
short_full_temp,36,7,2.7751260406304135
short_full_temp,36,8,2.5759391437174
short_full_temp,36,9,2.8611342674306246
short_temp,36,0,2.833751549362611
short_temp,36,1,3.355585110959568
short_temp,36,2,2.5840037014574424
short_temp,36,3,2.615863112867148
short_temp,36,4,3.10862252066111
short_temp,36,5,2.627435920903556
short_temp,36,6,2.873770848275879
short_temp,36,7,2.858632980112709
short_temp,36,8,2.7219002383450044
short_temp,36,9,3.0876276748099247
full,37,0,2.9681399762469787
full,37,1,3.410603974161429
full,37,2,2.784895139451492
full,37,3,2.6398606066462054
full,37,4,2.907234969577783
full,37,5,2.5914011237378842
full,37,6,2.654991981356613
full,37,7,2.74590806363543
full,37,8,2.5200362573335937
full,37,9,2.79584974468045
full_temp,37,0,2.9433846885782495
full_temp,37,1,3.4274479552162096
full_temp,37,2,2.786210960093054
full_temp,37,3,2.6651818402682226
full_temp,37,4,2.9525909269103567
full_temp,37,5,2.627680488410405
full_temp,37,6,2.7138211139414103
full_temp,37,7,2.7655849779758985
full_temp,37,8,2.559770237510887
full_temp,37,9,2.846324057232662
short_full,37,0,2.990235711753103
short_full,37,1,3.416755630858778
short_full,37,2,2.80624511720302
short_full,37,3,2.6477360833428296
short_full,37,4,2.889446261511965
short_full,37,5,2.590228794317247
short_full,37,6,2.6333043201565824
short_full,37,7,2.742082331923279
short_full,37,8,2.5082123307402178
short_full,37,9,2.7747318203516236
short,37,0,2.947556142526305
short,37,1,3.401902374823663
short,37,2,2.665483505099504
short,37,3,2.642896128539736
short,37,4,3.0636300138342913
short,37,5,2.6657999588147225
short,37,6,2.8307525858642144
short,37,7,2.843543557233203
short,37,8,2.66318253904751
short,37,9,2.998982023782266
short_full_temp,37,0,2.9629500338183994
short_full_temp,37,1,3.4282022474537786
short_full_temp,37,2,2.8034219511777856
short_full_temp,37,3,2.666226072125013
short_full_temp,37,4,2.9283712610666024
short_full_temp,37,5,2.620758218250974
short_full_temp,37,6,2.6845087318478518
short_full_temp,37,7,2.7571913395379104
short_full_temp,37,8,2.5417705048619568
short_full_temp,37,9,2.818541032566836
short_temp,37,0,2.951724360271768
short_temp,37,1,3.413261741930596
short_temp,37,2,2.6670864379447603
short_temp,37,3,2.656789692575316
short_temp,37,4,3.0791361804703348
short_temp,37,5,2.684176457240783
short_temp,37,6,2.8546656010282203
short_temp,37,7,2.8446962296377345
short_temp,37,8,2.681412300468518
short_temp,37,9,3.0214227274099392
full,38,0,3.388813482807049
full,38,1,3.5945563148001582
full,38,2,3.0399200827295743
full,38,3,2.781648813557442
full,38,4,2.7987224504218076
full,38,5,2.619286995404845
full,38,6,2.5332531193857624
full,38,7,2.7202035312229507
full,38,8,2.4425859538387735
full,38,9,2.645100190674837
full_temp,38,0,3.391673101380799
full_temp,38,1,3.5960974877636493
full_temp,38,2,3.040625185475327
full_temp,38,3,2.781842857983319
full_temp,38,4,2.7984552009483554
full_temp,38,5,2.61915861050873
full_temp,38,6,2.532920186119538
full_temp,38,7,2.720006021502763
full_temp,38,8,2.442544862243066
full_temp,38,9,2.6447878394721873
short_full,38,0,3.387925992941841
short_full,38,1,3.6001209595801518
short_full,38,2,3.05547634833339
short_full,38,3,2.7914015813781416
short_full,38,4,2.7967147306824667
short_full,38,5,2.6186439700183435
short_full,38,6,2.531962896352162
short_full,38,7,2.718631469817011
short_full,38,8,2.4408165279698393
short_full,38,9,2.640504574427864
short,38,0,3.2090065343102667
short,38,1,3.506206398368339
short,38,2,2.808445025706752
short,38,3,2.6784966107533594
short,38,4,2.9738456871601557
short,38,5,2.6731688271197904
short,38,6,2.724122351005175
short,38,7,2.7773905235508565
short,38,8,2.5626427749498717
short,38,9,2.8514217507563413
short_full_temp,38,0,3.3900331161205357
short_full_temp,38,1,3.601278099721404
short_full_temp,38,2,3.0560622681535685
short_full_temp,38,3,2.791600490137711
short_full_temp,38,4,2.796535726052084
short_full_temp,38,5,2.618596283237637
short_full_temp,38,6,2.5317316288871154
short_full_temp,38,7,2.7185095676081383
short_full_temp,38,8,2.4407918982286514
short_full_temp,38,9,2.6402693420460444
short_temp,38,0,3.1986047263313644
short_temp,38,1,3.5010759332854193
short_temp,38,2,2.80539975300277
short_temp,38,3,2.6803357294583403
short_temp,38,4,2.975514302537843
short_temp,38,5,2.6753678307240447
short_temp,38,6,2.727351502683478
short_temp,38,7,2.7808291451704608
short_temp,38,8,2.565263674475873
short_temp,38,9,2.8548590328154435
full,39,0,2.9032499582294267
full,39,1,3.4328224933196094
full,39,2,2.952375601226844
full,39,3,2.6961036895555046
full,39,4,2.827107725798907
full,39,5,2.5135828867870673
full,39,6,2.550977903280786
full,39,7,2.709128558138465
full,39,8,2.462618613408197
full,39,9,2.700141787785773
full_temp,39,0,2.8850117505310906
full_temp,39,1,3.434394242051868
full_temp,39,2,2.949188387213304
full_temp,39,3,2.6955380715328254
full_temp,39,4,2.8300494700846635
full_temp,39,5,2.5237565479435893
full_temp,39,6,2.5657842387319403
full_temp,39,7,2.7011615258226653
full_temp,39,8,2.4638683246472612
full_temp,39,9,2.7015615797833217
short_full,39,0,2.9287078288651958
short_full,39,1,3.4520454913744
short_full,39,2,2.9931335944335933
short_full,39,3,2.7224290484304334
short_full,39,4,2.818107581637773
short_full,39,5,2.5187807749906304
short_full,39,6,2.543584355406051
short_full,39,7,2.7058440782073956
short_full,39,8,2.455975841876681
short_full,39,9,2.6836040511127295
short,39,0,2.853247660876536
short,39,1,3.366832854217227
short,39,2,2.7447027589968234
short,39,3,2.585392593868731
short,39,4,2.89190104292752
short,39,5,2.5086983213525174
short,39,6,2.6202157026991184
short,39,7,2.7280053099251482
short,39,8,2.5139374578031135
short,39,9,2.804741026481065
short_full_temp,39,0,2.9053148144163425
short_full_temp,39,1,3.4500477802979534
short_full_temp,39,2,2.9888365362515867
short_full_temp,39,3,2.7199262988679784
short_full_temp,39,4,2.8204587371841074
short_full_temp,39,5,2.524696668453651
short_full_temp,39,6,2.55268401488283
short_full_temp,39,7,2.700148388212988
short_full_temp,39,8,2.455460337745584
short_full_temp,39,9,2.684411915672691
short_temp,39,0,2.8384497712714185
short_temp,39,1,3.3688343712079196
short_temp,39,2,2.7454510052145027
short_temp,39,3,2.5956705855878943
short_temp,39,4,2.9027121583567626
short_temp,39,5,2.523708290605995
short_temp,39,6,2.6396277499467837
short_temp,39,7,2.7287361862739137
short_temp,39,8,2.5247626737345343
short_temp,39,9,2.816829184682424
full,40,0,2.8306279770838443
full,40,1,3.398225937828895
full,40,2,2.87039173254309
full,40,3,2.6488363845389333
full,40,4,2.883026634986836
full,40,5,2.512442867619164
full,40,6,2.598788884157025
full,40,7,2.741382984034434
full,40,8,2.5092316965213755
full,40,9,2.7771860182603247
full_temp,40,0,2.8045499420086446
full_temp,40,1,3.388769034036711
full_temp,40,2,2.8558490514927164
full_temp,40,3,2.6530679934456485
full_temp,40,4,2.885235188384242
full_temp,40,5,2.530890897757763
full_temp,40,6,2.6175323307375273
full_temp,40,7,2.7396695534436217
full_temp,40,8,2.524955890762585
full_temp,40,9,2.7923958811053695
short_full,40,0,2.8532091301995717
short_full,40,1,3.407215144581478
short_full,40,2,2.8916345697214134
short_full,40,3,2.6594488243270455
short_full,40,4,2.86392640253119
short_full,40,5,2.509295435265041
short_full,40,6,2.5811907533483245
short_full,40,7,2.7299206290567493
short_full,40,8,2.4928380539322568
short_full,40,9,2.7522383912765718
short,40,0,2.7890934594196515
short,40,1,3.341608686903746
short,40,2,2.6316818698575375
short,40,3,2.578830125187333
short,40,4,3.027024060417945
short,40,5,2.5544770061620095
short,40,6,2.7610457026635755
short,40,7,2.815128213135869
short,40,8,2.644694915761471
short,40,9,2.985360168957475
short_full_temp,40,0,2.8183877287439323
short_full_temp,40,1,3.3958266540523847
short_full_temp,40,2,2.878971985742623
short_full_temp,40,3,2.6598226095175126
short_full_temp,40,4,2.869567754704807
short_full_temp,40,5,2.5231111840944425
short_full_temp,40,6,2.598430584494757
short_full_temp,40,7,2.7307050608631807
short_full_temp,40,8,2.506699052524305
short_full_temp,40,9,2.766530820752582
short_temp,40,0,2.7854623220583217
short_temp,40,1,3.3543447916691806
short_temp,40,2,2.64023633673235
short_temp,40,3,2.6163038055111802
short_temp,40,4,3.055930297476464
short_temp,40,5,2.593452915003299
short_temp,40,6,2.8082704191666266
short_temp,40,7,2.834738801548092
short_temp,40,8,2.686593888693019
short_temp,40,9,3.028298388500354
full,41,0,3.8292623930775807
full,41,1,3.7966116794689286
full,41,2,3.277732500540618
full,41,3,2.975621982735121
full,41,4,2.813438968336407
full,41,5,2.7575974824547766
full,41,6,2.5471218866317904
full,41,7,2.8110504092763713
full,41,8,2.4961261187762216
full,41,9,2.6396779818729224
full_temp,41,0,3.815928222484254
full_temp,41,1,3.8099971371237635
full_temp,41,2,3.2816063756953193
full_temp,41,3,2.972790542453592
full_temp,41,4,2.8232338852926504
full_temp,41,5,2.7680016226578465
full_temp,41,6,2.561944183856156
full_temp,41,7,2.8073253667691227
full_temp,41,8,2.498698163263743
full_temp,41,9,2.6447405913255753
short_full,41,0,3.879434431113225
short_full,41,1,3.8247821642657556
short_full,41,2,3.3101399538838403
short_full,41,3,3.0010346811031248
short_full,41,4,2.8142711837852183
short_full,41,5,2.7663167306292507
short_full,41,6,2.549160844768698
short_full,41,7,2.8172734287560828
short_full,41,8,2.5017057471383946
short_full,41,9,2.638280608184107
short,41,0,3.5875614427649505
short,41,1,3.6482582067899894
short,41,2,3.0765613148348323
short,41,3,2.844201460246184
short,41,4,2.8578051232476986
short,41,5,2.752362398332422
short,41,6,2.5831161396865023
short,41,7,2.8235729317297498
short,41,8,2.516635866408838
short,41,9,2.7111387625490764
short_full_temp,41,0,3.8624747381847753
short_full_temp,41,1,3.8327358186180187
short_full_temp,41,2,3.3113597344740504
short_full_temp,41,3,2.99656400447232
short_full_temp,41,4,2.8208407372330333
short_full_temp,41,5,2.7729091317307684
short_full_temp,41,6,2.559220822203992
short_full_temp,41,7,2.812844872467468
short_full_temp,41,8,2.502128617088939
short_full_temp,41,9,2.6406139463695544
short_temp,41,0,3.5744885145655365
short_temp,41,1,3.65531741621498
short_temp,41,2,3.0773768866494424
short_temp,41,3,2.8456205709227484
short_temp,41,4,2.8656575276124894
short_temp,41,5,2.762608987204215
short_temp,41,6,2.5965928872464548
short_temp,41,7,2.821702357105805
short_temp,41,8,2.5238405933017467
short_temp,41,9,2.721643330918283
full,42,0,3.7754697009740403
full,42,1,3.8199580603229246
full,42,2,3.267526549642623
full,42,3,2.9828171458527826
full,42,4,2.8170784206530723
full,42,5,2.6841846678319268
full,42,6,2.5657165169076013
full,42,7,2.7933084339000103
full,42,8,2.5129825334094535
full,42,9,2.6619279429363862
full_temp,42,0,3.7363997734725474
full_temp,42,1,3.8180834746431267
full_temp,42,2,3.2645997632450205
full_temp,42,3,2.96001807701306
full_temp,42,4,2.8081677225461785
full_temp,42,5,2.690266977886827
full_temp,42,6,2.562190229874657
full_temp,42,7,2.780064961302189
full_temp,42,8,2.504242381047729
full_temp,42,9,2.6502642863481167
short_full,42,0,3.6678009642772684
short_full,42,1,3.7731355103776143
short_full,42,2,3.2746601837471903
short_full,42,3,2.976088250185887
short_full,42,4,2.8011558762726128
short_full,42,5,2.67493511971052
short_full,42,6,2.5471730072599037
short_full,42,7,2.7775701592494735
short_full,42,8,2.493587002133181
short_full,42,9,2.6378380069437273
short,42,0,3.1979596024181776
short,42,1,3.5254457375095023
short,42,2,3.048609346778653
short,42,3,2.805678153477886
short,42,4,2.823527573073323
short,42,5,2.656999714884455
short,42,6,2.5622676985708677
short,42,7,2.7761143630614904
short,42,8,2.495620294470978
short,42,9,2.681943778672899
short_full_temp,42,0,3.61797131158126
short_full_temp,42,1,3.7645796417096116
short_full_temp,42,2,3.2691481171131676
short_full_temp,42,3,2.9573294943626616
short_full_temp,42,4,2.796124988679677
short_full_temp,42,5,2.6833571644627616
short_full_temp,42,6,2.5487369925029535
short_full_temp,42,7,2.770391130320992
short_full_temp,42,8,2.491922691481253
short_full_temp,42,9,2.633763284601013
short_temp,42,0,3.1737772723504696
short_temp,42,1,3.5288819104517968
short_temp,42,2,3.048029315005681
short_temp,42,3,2.8180308136455103
short_temp,42,4,2.8355389970775255
short_temp,42,5,2.6790811980972187
short_temp,42,6,2.5835423439300507
short_temp,42,7,2.7835356352202285
short_temp,42,8,2.5201828899019443
short_temp,42,9,2.708204076607675
full,43,0,3.753979690114119
full,43,1,3.8421067300755225
full,43,2,3.3808149517549744
full,43,3,3.075654039478756
full,43,4,2.8372553297893353
full,43,5,2.7422423499377686
full,43,6,2.593913889715994
full,43,7,2.8352813377418893
full,43,8,2.5500728135530495
full,43,9,2.669391972163285
full_temp,43,0,3.7295617420849294
full_temp,43,1,3.837641513056022
full_temp,43,2,3.375684542057091
full_temp,43,3,3.06279543335585
full_temp,43,4,2.8268973700066433
full_temp,43,5,2.7404086951200055
full_temp,43,6,2.584986714127033
full_temp,43,7,2.8230586253958374
full_temp,43,8,2.542144347227604
full_temp,43,9,2.6609458878858874
short_full,43,0,3.697638761241196
short_full,43,1,3.797052637190963
short_full,43,2,3.343184357907736
short_full,43,3,3.03397073043698
short_full,43,4,2.813237397579316
short_full,43,5,2.7197727180473406
short_full,43,6,2.5624956005320088
short_full,43,7,2.8089828606105898
short_full,43,8,2.5185744783555197
short_full,43,9,2.6434846765528874
short,43,0,3.2453579672838133
short,43,1,3.5057957650552076
short,43,2,2.9345775637727356
short,43,3,2.746989818178724
short,43,4,2.865979538310214
short,43,5,2.675554566280146
short,43,6,2.598810404413305
short,43,7,2.7974941893033973
short,43,8,2.522277212622907
short,43,9,2.7450029127008806
short_full_temp,43,0,3.679089756947546
short_full_temp,43,1,3.794482709892757
short_full_temp,43,2,3.3408000994678955
short_full_temp,43,3,3.026246486732064
short_full_temp,43,4,2.8086676279767575
short_full_temp,43,5,2.7204428977730513
short_full_temp,43,6,2.559624788001636
short_full_temp,43,7,2.803048097463279
short_full_temp,43,8,2.51581051420084
short_full_temp,43,9,2.640231991711179
short_temp,43,0,3.2369300380275567
short_temp,43,1,3.5071362507146535
short_temp,43,2,2.9343862363809623
short_temp,43,3,2.750368343952454
short_temp,43,4,2.8693008668617646
short_temp,43,5,2.6817697778613123
short_temp,43,6,2.6044103403732763
short_temp,43,7,2.7977767510953053
short_temp,43,8,2.528061048893606
short_temp,43,9,2.751596042370427
full,44,0,4.2744123099450535
full,44,1,4.070314629141789
full,44,2,3.6195970461338876
full,44,3,3.272600561164229
full,44,4,2.8849789399897405
full,44,5,2.9241302998214644
full,44,6,2.6345895367668404
full,44,7,2.9538605684924577
full,44,8,2.626701820199824
full,44,9,2.6948739951721477
full_temp,44,0,4.3512657569241435
full_temp,44,1,4.123167403325432
full_temp,44,2,3.639536253209792
full_temp,44,3,3.287823507607144
full_temp,44,4,2.8922076126814176
full_temp,44,5,2.9364338941720507
full_temp,44,6,2.6455049513732183
full_temp,44,7,2.9583982335086696
full_temp,44,8,2.638589311668778
full_temp,44,9,2.7040042907006803
short_full,44,0,4.244596788926811
short_full,44,1,4.059101942675731
short_full,44,2,3.6141628636521133
short_full,44,3,3.2665641396259466
short_full,44,4,2.880391674908828
short_full,44,5,2.914509915595172
short_full,44,6,2.630590697713404
short_full,44,7,2.9450839032385456
short_full,44,8,2.619183166324926
short_full,44,9,2.6887121393979894
short,44,0,3.948961784624168
short,44,1,3.8462822662910807
short,44,2,3.279704067528187
short,44,3,2.9762233772890636
short,44,4,2.823918845738217
short,44,5,2.762136168558611
short,44,6,2.556808013273381
short,44,7,2.804993068742437
short,44,8,2.491676242757553
short,44,9,2.6455379938628703
short_full_temp,44,0,4.316809720756927
short_full_temp,44,1,4.108241101488734
short_full_temp,44,2,3.6327329627782836
short_full_temp,44,3,3.28031452300335
short_full_temp,44,4,2.88708480348963
short_full_temp,44,5,2.926073744861561
short_full_temp,44,6,2.6409019976543773
short_full_temp,44,7,2.9495037130809267
short_full_temp,44,8,2.6304520243074876
short_full_temp,44,9,2.6973232266303766
short_temp,44,0,3.9583521901002823
short_temp,44,1,3.852528077521214
short_temp,44,2,3.2821357935444473
short_temp,44,3,2.9764870220977584
short_temp,44,4,2.824256582950113
short_temp,44,5,2.7621511143178297
short_temp,44,6,2.557300259710712
short_temp,44,7,2.803995845229841
short_temp,44,8,2.4919034561332625
short_temp,44,9,2.645069705256548
full,45,0,2.915098947751359
full,45,1,3.3899246161324315
full,45,2,2.8102670032877635
full,45,3,2.654868418031776
full,45,4,2.893538549331202
full,45,5,2.584346260298866
full,45,6,2.633354471266019
full,45,7,2.7729722787094886
full,45,8,2.539539955803772
full,45,9,2.7994502297077406
full_temp,45,0,2.9109591854034442
full_temp,45,1,3.4007606211563433
full_temp,45,2,2.8114613909407753
full_temp,45,3,2.673878527295019
full_temp,45,4,2.9016129437205485
full_temp,45,5,2.6075311296407335
full_temp,45,6,2.653977939597115
full_temp,45,7,2.7766320338722155
full_temp,45,8,2.5615447606112607
full_temp,45,9,2.8233937017648634
short_full,45,0,2.9479248730778713
short_full,45,1,3.404443934138045
short_full,45,2,2.844349019057561
short_full,45,3,2.6626751323456728
short_full,45,4,2.8614818279297567
short_full,45,5,2.571400601219842
short_full,45,6,2.599010600272373
short_full,45,7,2.7533501488573187
short_full,45,8,2.51150643079368
short_full,45,9,2.758560032960803
short,45,0,2.8838331870762004
short,45,1,3.4123527025295504
short,45,2,2.710378676259849
short,45,3,2.69888114047334
short,45,4,3.1068528198828087
short,45,5,2.6968527107184994
short,45,6,2.8718993950197844
short,45,7,2.9106166181751
short,45,8,2.729662440669917
short,45,9,3.056756174125761
short_full_temp,45,0,2.929261985227993
short_full_temp,45,1,3.4069848196760972
short_full_temp,45,2,2.845000987133157
short_full_temp,45,3,2.677304242763728
short_full_temp,45,4,2.8712101999762214
short_full_temp,45,5,2.590430389199638
short_full_temp,45,6,2.6183507071270076
short_full_temp,45,7,2.757459382691462
short_full_temp,45,8,2.530362583280398
short_full_temp,45,9,2.77918381719449
short_temp,45,0,2.8923586029122728
short_temp,45,1,3.430235330419547
short_temp,45,2,2.7184730896976195
short_temp,45,3,2.731260502244638
short_temp,45,4,3.126454709525861
short_temp,45,5,2.7276094075912636
short_temp,45,6,2.9048695264490183
short_temp,45,7,2.9272473544832294
short_temp,45,8,2.7635380214127707
short_temp,45,9,3.0947135056207125
full,46,0,3.9029177378319386
full,46,1,3.8483275469944083
full,46,2,3.2951297972261644
full,46,3,2.9930530772936286
full,46,4,2.802324084420866
full,46,5,2.7176077788295703
full,46,6,2.542058324849162
full,46,7,2.7905689611929603
full,46,8,2.492366292240789
full,46,9,2.6341147610607205
full_temp,46,0,3.8986006717353217
full_temp,46,1,3.8505214764981393
full_temp,46,2,3.2945970842824193
full_temp,46,3,2.987684308876798
full_temp,46,4,2.8019090620512594
full_temp,46,5,2.716984632772122
full_temp,46,6,2.5421175092022534
full_temp,46,7,2.786268831849632
full_temp,46,8,2.4893197483416647
full_temp,46,9,2.6317065709624647
short_full,46,0,3.8513085534808558
short_full,46,1,3.8338145109384705
short_full,46,2,3.3121761033830444
short_full,46,3,3.0021965330083704
short_full,46,4,2.8002426961791245
short_full,46,5,2.7175470023790353
short_full,46,6,2.5406125753001088
short_full,46,7,2.788202440936188
short_full,46,8,2.4890144691553213
short_full,46,9,2.627020386674373
short,46,0,3.458614639319573
short,46,1,3.610846858502077
short,46,2,3.050478795589099
short,46,3,2.8033950199543156
short,46,4,2.819003099394424
short,46,5,2.6733313199988302
short,46,6,2.5516701392559873
short,46,7,2.757956014430428
short,46,8,2.46656800604537
short,46,9,2.664683360686636
short_full_temp,46,0,3.847447582089499
short_full_temp,46,1,3.8351495970329106
short_full_temp,46,2,3.3114116540565828
short_full_temp,46,3,2.9979128185848185
short_full_temp,46,4,2.800005978219687
short_full_temp,46,5,2.7170901677113433
short_full_temp,46,6,2.5410376288415604
short_full_temp,46,7,2.7849253640176714
short_full_temp,46,8,2.4866581088685145
short_full_temp,46,9,2.625400041082558
short_temp,46,0,3.4585225683177883
short_temp,46,1,3.6153437233336074
short_temp,46,2,3.0509526870804065
short_temp,46,3,2.8030310660207975
short_temp,46,4,2.8218335966869605
short_temp,46,5,2.676085462450703
short_temp,46,6,2.556144309038125
short_temp,46,7,2.756012828037445
short_temp,46,8,2.467650822261496
short_temp,46,9,2.6668578825027596
full,47,0,3.29461325689991
full,47,1,3.5866872784834065
full,47,2,3.113690284712063
full,47,3,2.827439646929972
full,47,4,2.7770491499108787
full,47,5,2.592427110719936
full,47,6,2.5123143152743137
full,47,7,2.7176691620808957
full,47,8,2.4423946872599767
full,47,9,2.6210299645503623
full_temp,47,0,3.2762218071860003
full_temp,47,1,3.5880834232768604
full_temp,47,2,3.113112714266161
full_temp,47,3,2.8243085793729588
full_temp,47,4,2.7793945777456
full_temp,47,5,2.599006933852728
full_temp,47,6,2.519034617735101
full_temp,47,7,2.7147254719100884
full_temp,47,8,2.443752730821818
full_temp,47,9,2.622040011019794
short_full,47,0,3.3119799411422006
short_full,47,1,3.6039794199528994
short_full,47,2,3.1504914930650605
short_full,47,3,2.8559601360430156
short_full,47,4,2.7775628012456224
short_full,47,5,2.6038433364811655
short_full,47,6,2.5145055629077446
short_full,47,7,2.722874618880331
short_full,47,8,2.445220272907167
short_full,47,9,2.6160997160901722
short,47,0,3.063804438509528
short,47,1,3.461411580225725
short,47,2,2.947586584759923
short,47,3,2.73082757450652
short,47,4,2.8340433671140937
short,47,5,2.6101180279301666
short,47,6,2.5742710434426246
short,47,7,2.75406391536558
short,47,8,2.490881945731811
short,47,9,2.705707624712978
short_full_temp,47,0,3.297296127024398
short_full_temp,47,1,3.6034799686030987
short_full_temp,47,2,3.149224761605014
short_full_temp,47,3,2.8530991059299216
short_full_temp,47,4,2.7783891113742656
short_full_temp,47,5,2.6067070032569895
short_full_temp,47,6,2.517772686710747
short_full_temp,47,7,2.720315558603463
short_full_temp,47,8,2.4454714074776898
short_full_temp,47,9,2.616348196797964
short_temp,47,0,3.0540358464659816
short_temp,47,1,3.461522818214177
short_temp,47,2,2.9468839830477553
short_temp,47,3,2.7338166263525667
short_temp,47,4,2.837935850488272
short_temp,47,5,2.61597139234157
short_temp,47,6,2.5806086829471053
short_temp,47,7,2.7551063066080754
short_temp,47,8,2.4971147976987136
short_temp,47,9,2.7130623402168634
full,48,0,3.6921100965226774
full,48,1,3.7899483149521322
full,48,2,3.2919601797683797
full,48,3,3.0004033068951514
full,48,4,2.820057391657991
full,48,5,2.7004927751375343
full,48,6,2.56956958574991
full,48,7,2.8053469817050414
full,48,8,2.5218105356600224
full,48,9,2.661154892147839
full_temp,48,0,3.6892322827712944
full_temp,48,1,3.789224843554522
full_temp,48,2,3.2900069937613803
full_temp,48,3,2.997432386895482
full_temp,48,4,2.8182318934815687
full_temp,48,5,2.6990490227195245
full_temp,48,6,2.567719970815488
full_temp,48,7,2.8027382325732275
full_temp,48,8,2.519941227392292
full_temp,48,9,2.659519555292661
short_full,48,0,3.6331949586444363
short_full,48,1,3.7624034556764294
short_full,48,2,3.2893007662764835
short_full,48,3,2.986545517376854
short_full,48,4,2.80196079561569
short_full,48,5,2.6819083706072164
short_full,48,6,2.548927382365579
short_full,48,7,2.78238250744373
short_full,48,8,2.497047709413429
short_full,48,9,2.6363418338118034
short,48,0,3.25703191464139
short,48,1,3.5295808334925876
short,48,2,2.982630295658928
short,48,3,2.7484148782801086
short,48,4,2.8119929439477995
short,48,5,2.6188833352961063
short,48,6,2.546083378066471
short,48,7,2.7348070873519994
short,48,8,2.4589396346984884
short,48,9,2.668946002568205
short_full_temp,48,0,3.6303173004645277
short_full_temp,48,1,3.7620358034801376
short_full_temp,48,2,3.2877410885555234
short_full_temp,48,3,2.9839167239204634
short_full_temp,48,4,2.800751887508315
short_full_temp,48,5,2.6808776398452907
short_full_temp,48,6,2.5477790065268815
short_full_temp,48,7,2.7803306128401273
short_full_temp,48,8,2.495584943074273
short_full_temp,48,9,2.635133775102519
short_temp,48,0,3.2581705517597603
short_temp,48,1,3.5351444970202177
short_temp,48,2,2.9821381740030795
short_temp,48,3,2.7477624161101653
short_temp,48,4,2.8143639609945414
short_temp,48,5,2.6221623148147133
short_temp,48,6,2.550748847965591
short_temp,48,7,2.7315942942373495
short_temp,48,8,2.460794879839379
short_temp,48,9,2.672003055810854
full,49,0,4.507107546487465
full,49,1,4.184524033733049
full,49,2,3.569953133863311
full,49,3,3.2498588608823176
full,49,4,2.890212472770784
full,49,5,2.876263355719374
full,49,6,2.6471251383297063
full,49,7,2.9240124685449542
full,49,8,2.6208043273205077
full,49,9,2.7102846049556537
full_temp,49,0,4.489431342129282
full_temp,49,1,4.184056092794586
full_temp,49,2,3.5646070849726184
full_temp,49,3,3.2353571052954906
full_temp,49,4,2.885467160956331
full_temp,49,5,2.8719226561564306
full_temp,49,6,2.6406287620031277
full_temp,49,7,2.9135155491672076
full_temp,49,8,2.612392840062196
full_temp,49,9,2.7014505321283124
short_full,49,0,4.337681945135065
short_full,49,1,4.080751504799812
short_full,49,2,3.504689186478456
short_full,49,3,3.182680935382494
short_full,49,4,2.859021578384287
short_full,49,5,2.8406109712287386
short_full,49,6,2.607463562847572
short_full,49,7,2.887869158277383
short_full,49,8,2.58074582428538
short_full,49,9,2.6787314938565623
short,49,0,3.602163773906265
short,49,1,3.6609186854425295
short,49,2,3.1094353893492634
short,49,3,2.8646939456020997
short,49,4,2.845354252991286
short,49,5,2.751246182464665
short,49,6,2.5713134072319934
short,49,7,2.8238265119165726
short,49,8,2.5148857925882515
short,49,9,2.6969434398452004
short_full_temp,49,0,4.32171463434084
short_full_temp,49,1,4.080808517256408
short_full_temp,49,2,3.500471399510615
short_full_temp,49,3,3.170530675263392
short_full_temp,49,4,2.85604364512672
short_full_temp,49,5,2.8382906756188384
short_full_temp,49,6,2.6038562756711614
short_full_temp,49,7,2.879353178756488
short_full_temp,49,8,2.57419706146498
short_full_temp,49,9,2.6721784670363005
short_temp,49,0,3.600802057685375
short_temp,49,1,3.675161067096984
short_temp,49,2,3.108178349616165
short_temp,49,3,2.8641442036487055
short_temp,49,4,2.8511099716361947
short_temp,49,5,2.7598826054638583
short_temp,49,6,2.5832843114544275
short_temp,49,7,2.8188813653713485
short_temp,49,8,2.522538520655762
short_temp,49,9,2.7077322444612273
full,50,0,4.050243085966767
full,50,1,4.005577484343619
full,50,2,3.5955999139580914
full,50,3,3.2573384510788745
full,50,4,2.875198819686215
full,50,5,2.8685023202376363
full,50,6,2.6388242047077006
full,50,7,2.920344928856019
full,50,8,2.6143735940224593
full,50,9,2.6866949688496296
full_temp,50,0,4.040705776715333
full_temp,50,1,4.012539372638078
full_temp,50,2,3.5887674290318534
full_temp,50,3,3.2380567796069517
